Timestamp,ActiveApp,EventType,TargetName,Metadata,AI解析要約
2026-08-12 15:23:30,excel.exe,SheetChange,Excel,"Sheet:③社外サイト販売休止, Cell:$B$2303:$B$2304, Value:",EXCEL.EXEで、「③社外サイト販売休止」シートのセルB2303からB2304の値を空にした。
2026-08-12 15:23:33,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,"Keys:/[enter][enter][up][down][shift][down][ctrl_l]",Excelファイル「0812長期欠品管理表.xlsb」で、キーボードから「/」を入力し、続けて `Enter` キーを2回押下しています。その後、`↑` キー、`↓` キー、`Shift` + `↓` キーでセル選択範囲を操作し、`Ctrl` キーを押下しています。
2026-08-12 15:23:35,excel.exe,SheetChange,Excel,"Sheet:③社外サイト販売休止, Cell:$A$2303:$A$2304, Value:((2300.0,), (2301.0,))",Excelの「③社外サイト販売休止」シートのセルA2303およびA2304に、それぞれ数値『2300』と『2301』をキーボードで手入力しています。
2026-08-12 15:23:49,EXCEL.EXE,Copy_Paste,Excel,"Sheet:②長期欠品解除, Cell:$C$107:$C$110, Value:((200019.0,), (200054.0,), (669147.0,), (669150.0,)), Data:[200019 200054 669147 669150 ...], Keys:[alt_l][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][ctrl_l][Ctrl+C][alt_l][tab]",Excelのファイル間で `Alt+Tab` キーを16回使用してウィンドウを切り替え、`Ctrl+C` キーボードショートカットを使用して複数の品番「200019, 200054, 669147, 669150」をコピーし、Excelの「②長期欠品解除」シートのセルC107からC110にペーストしています。
2026-08-12 15:23:56,EXCEL.EXE,Copy_Paste,長期欠品設定解除依頼.xlsx - Excel,"Sheet:②長期欠品解除, Cell:$D$107:$D$110, Value:(('Forestway/ｺﾞﾐ袋(ﾃｨｯｼｭBOXﾀｲﾌﾟ)乳白 70L 100枚',), ('Forestway/ｺﾞﾐ袋(ﾃｨｯｼｭBOXﾀｲﾌﾟ)乳白 70L 100枚×4箱',), ('Fo), Data:[Forestway/ｺﾞﾐ袋(ﾃｨｯｼｭBOXﾀｲﾌﾟ)乳白 70L 100枚 Forestway/ｺﾞﾐ袋(ﾃｨｯｼｭBOXﾀｲﾌﾟ)乳白 70L 100枚×4箱 Forestway/FRW66...], Keys:[alt_l][tab][left][left][left][left][left][left][left][left][left][left][left][left][left][left][left][left][left][left][left][left][left][left][left][ctrl_l][Ctrl+C][alt_l][tab]",Excelのファイル間で `Alt+Tab` でウィンドウを切り替え、`←` キーを25回押してセル移動した後、`Ctrl+C` キーボードショートカットを使用して商品名「Forestway/ｺﾞﾐ袋(ﾃｨｯｼｭBOXﾀｲﾌﾟ)乳白 70L 100枚」などのデータをコピーし、Excelの「②長期欠品解除」シートのセルD107からD110にペーストしています。
2026-08-12 15:24:03,EXCEL.EXE,Copy_Paste,長期欠品設定解除依頼.xlsx - Excel,"Sheet:①長期欠品, Cell:$C$9911:$C$9917, Value:((208880.0,), (208882.0,), (200515.0,), (669141.0,), (669144.0,), (200074.0,), (200075.0,)), Data:[208880 208882 200515 669141 669144 200074 200075 ...], Keys:[alt_l][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][ctrl_l][Ctrl+C][alt_l][tab]",Excelのファイル間で `Alt+Tab` キーを17回使用してウィンドウを切り替えながら、`Ctrl+C` キーボードショートカットを使用して複数の品番「208880, 208882, 200515, 669141, 669144, 200074, 200075」をコピーし、Excelの「①長期欠品」シートのセルC9911からC9917にペーストしています。
2026-08-12 15:24:09,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,"Keys:[alt_l][tab][alt_l][tab]",Excelファイル「0812長期欠品管理表.xlsb」で、`Alt+Tab` キーボードショートカットを2回使用してウィンドウを切り替えています。
2026-08-12 15:24:11,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Data:[9876 2026/8/12 JY2947 呉工業/215466/ﾘﾁｳﾑｸﾞﾘｰｽ 430ML 6 ◆8/6→8月中旬頃予定◆ 8月12日 在庫ﾁｰﾑ 10JF B2 0 459 岸川 0 0 1...], Keys:[ctrl_l][Ctrl+C]",Excelファイル「0812長期欠品管理表.xlsb」で、`Ctrl+C` キーボードショートカットを使用して、データ「9876, 2026/8/12, JY2947, 呉工業/215466/ﾘﾁｳﾑｸﾞﾘｰｽ 430ML, 6, ◆8/6→8月中旬頃予定◆, 8月12日, 在庫ﾁｰﾑ, 10JF, B2, 0, 459, 岸川, 0, 0, 1...」をコピーしています。
2026-08-12 15:24:14,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$9911:$9917, Value:((None, None, 208880.0, None, None, None, None, None, None, None, None, None, None, None, None, None",Excelの「①長期欠品」シートの9911行から9917行にかけて、何らかの変更（部分的な値のクリアまたは更新）が行われています（値の例: 208880）。
2026-08-12 15:24:20,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Data:[Forestway/詰替用ｺﾞﾐ袋 半透明 70L 100枚/FRW208880 2 納期未定 9月中旬頃見込み 8月17日 大澤 Forestway/詰替用ｺﾞﾐ袋 半透明 70L 100枚×8袋...], Keys:[alt_l][tab][ctrl_l][ctrl_l][ctrl_l][left][left][left][left][left][left][left][left][left][left][left][left][left][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][ctrl_l][Ctrl+C][alt_l][tab][alt_l][tab][alt_l][tab]",Excelファイル「0812長期欠品管理表.xlsb」で、`Alt+Tab` でウィンドウを切り替え、`Ctrl` キーを3回、`←` キーを13回、`Shift` キーを21回押してセル範囲を選択した後、`Ctrl+C` キーボードショートカットを使用して「Forestway/詰替用ｺﾞﾐ袋 半透明 70L 100枚/FRW208880, 2, 納期未定 9月中旬頃見込み, 8月17日, 大澤」などのデータをコピーしています。
2026-08-12 15:24:23,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$D$9911:$H$9917, Value:",Excelの「①長期欠品」シートのセルD9911からH9917の値をクリアしています、または上書き準備が行われています。
2026-08-12 15:24:26,excel.exe,Input_Delete,Excel,"Sheet:①長期欠品, Cell:$E$9914, Value:2.0, Keys:[backspace]",Excelの「①長期欠品」シートのセルE9914に数値『2』をキーボードで入力しましたが、直後に `Backspace` キーで入力内容を削除しています。
2026-08-12 15:24:29,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$E$9915, Value:2.0, Keys:[backspace]",セルE9915に「2.0」とキーボードで手入力後、**[backspace]キーを押して修正（または削除）している**。
2026-08-12 15:24:31,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$E$9916, Value:6.0, Keys:[backspace]",セルE9916に「6.0」とキーボードで手入力後、**[backspace]キーを押して修正（または削除）している**。
2026-08-12 15:24:32,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$E$9917, Value:6.0",セルE9917に「6.0」とキーボードで手入力している。
2026-08-12 15:24:36,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:107 chars, Data:[#N/A	#N/A	33,924,636	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A					0	#N/A		#VALUE!	#N/A	#N/A	#N/A	#N/A...]",クリップボードにデータ「#N/A	#N/A	33,924,636	...」をコピーしている。
2026-08-12 15:24:40,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,"Sheet:①長期欠品, Cell:$I$9911:$AF$9917, Value:((9998.0, 'A1', 0.0, 989.0, '岸川', 16.0, 0.0, 0.0, 16.0, 0.0, 1.0, '', '', '', '', 1.0, -2146826246, ...), Keys:[backspace][tab][ctrl_l][shift][right][Ctrl+C][left][down][ctrl_l][down][ctrl_l][down][down][down][down][ctrl_l][Ctrl+V][ctrl_l][Ctrl+C]",ユーザーは[backspace]と[tab]の後に、**[shift]+[right]でセル範囲を選択**し、**Ctrl+Cを押してセル$I$9911:$AF$9917のデータ（一部:「9998	A1	0	989	岸川	...」）をクリップボードにコピー**している。その後、**[left]、[down]などでセルを移動**し、**Ctrl+Vを押してそのデータを貼り付け**、さらに**Ctrl+Cを押して貼り付けたデータを再度コピー**している。
2026-08-12 15:24:47,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Sheet:①長期欠品, Cell:$A$9911:$B$9917, Data:[9873	2026/8/12	...], Keys:[ctrl_l][Ctrl+C][ctrl_l][Ctrl+V][tab]",ユーザーは、セル$A$9911:$B$9917（と推測される）のデータ「9873	2026/8/12	...」を**Ctrl+Cでコピー**し、その後**Ctrl+Vで貼り付け**、そして**[tab]キーを押している**。
2026-08-12 15:24:56,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$G$9911:$G$9917, Formula:=B9911, Keys:[shift][shift]=[enter][up][ctrl_l][shift][down]",ユーザーはセルG9911に**[shift]+[=]を押して「=B9911」という数式をキーボードで入力**し、**[enter]で確定**した後、**[up]で上に移動**。その後、**[ctrl]+[shift]+[down]でセルG9911からG9917まで（と推測される範囲）を選択**し、数式を連続して適用（コピー）している。
2026-08-12 15:24:59,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:1130 chars, Data:[9873	2026/8/12	208880	Forestway/詰替用ｺﾞﾐ袋 半透明 70L 100枚/FRW208880	2	納期未定　9月中旬頃見込み	8月12日	大澤	9998	A1	0	98...]",クリップボードにデータ「9873	2026/8/12	208880	...」をコピーしている。
2026-08-12 15:25:01,EXCEL.EXE,KeyLog,,Keys:[ctrl_l][ctrl_l][Ctrl+X]",**Ctrl+Xを押してデータを切り取っている**。
2026-08-12 15:25:02,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$9881:$9887, Value:",シート「①長期欠品」でセル範囲`$9881:$9887`が選択またはクリアされました。
2026-08-12 15:25:12,EXCEL.EXE,CopyPasteOperation,Excel,"Sheet:①長期欠品, Cell:$X$5:$AA$9887, Keys:[tab]x35回[Ctrl+C][down]x2回[Ctrl+Shift+down][Ctrl+V][Ctrl+C], CopiedData:[0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!...], PastedValue:((1.0, -2146826246, 3.0, 0.0), (1.0, -2146826246, 3.0, 0.0), (1.0, -21)",アクティブセルを`[tab]`キーで35回移動し、そのセルから`[Ctrl+C]`でデータ`[0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!...`をクリップボードに**コピー**しました。次に、`[down]`キーを2回押し、`[Ctrl+Shift+down]`で現在の列の最終行まで選択範囲を広げ、`[Ctrl+V]`でコピーしたデータをシート「①長期欠品」のセル範囲`$X$5:$AA$9887`に**貼り付け**、値が`((1.0, -2146826246, 3.0, 0.0), (1.0, -2146826246, 3.0, 0.0), (1.0, -21...)`に変更されました。その後、さらに`[Ctrl+C]`で現在の選択範囲を**コピー**しています。
2026-08-12 15:25:21,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[tab],`[tab]`キーを1回押してアクティブセルを右に移動しました。
2026-08-12 15:25:31,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$7661:$7662,$5234:$5235, Value:",シート「①長期欠品」でセル範囲`$7661:$7662,$5234:$5235`が選択またはクリアされました。
2026-08-12 15:25:35,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,"Keys:[ctrl_l]x13回[tab]x23回",`[ctrl_l]`キーを13回押し、`[tab]`キーを23回押してアクティブセルを右に移動しました。
2026-08-12 15:25:43,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[tab],`[tab]`キーを1回押してアクティブセルを右に移動しました。
2026-08-12 15:26:00,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$7657:$7658,$4511:$4512, Value:",シート「①長期欠品」でセル範囲`$7657:$7658,$4511:$4512`が選択またはクリアされました。
2026-08-12 15:26:02,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,"Keys:[ctrl_l]x16回",`[ctrl_l]`キーを16回押しました。
2026-08-12 15:26:11,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$A$9:$A$9879, Value:((5.0,), (6.0,), (7.0,), (8.0,), (9.0,), (10.0,), (11.0,), (12.0,), (13.0,), (14.0,), (15.0,), (16.0",シート「①長期欠品」のセル範囲`$A$9:$A$9879`に、5から始まる連番のような数値データが入力されました。
2026-08-12 15:26:14,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$G$5:$G$9879, Value:",シート「①長期欠品」でセル範囲`$G$5:$G$9879`が選択またはクリアされました。
2026-08-12 15:26:15,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[down][ctrl_l][shift][down],`[down]`キーを1回押し、その後`[Ctrl+Shift+down]`を押下して、現在の列の最終行までセル範囲を**選択**しました。
2026-08-12 15:26:23,EXCEL.EXE,CopyPasteOperation,Excel,"Sheet:①長期欠品, Cell:$X$5:$AA$9879, Keys:[up][down][tab]x29回[Ctrl+C][down]x2回[Ctrl+Shift+down][Ctrl+V][Ctrl+C], CopiedData:[0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!...], PastedValue:((1.0, -2146826246, 3.0, 0.0), (1.0, -2146826246, 3.0, 0.0), (1.0, -21)",アクティブセルを`[up]`, `[down]`, `[tab]`キーで29回移動し、そのセルから`[Ctrl+C]`でデータ`[0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!...`をクリップボードに**コピー**しました。次に、`[down]`キーを2回押し、`[Ctrl+Shift+down]`で現在の列の最終行まで選択範囲を広げ、`[Ctrl+V]`でコピーしたデータをシート「①長期欠品」のセル範囲`$X$5:$AA$9879`に**貼り付け**、値が`((1.0, -2146826246, 3.0, 0.0), (1.0, -2146826246, 3.0, 0.0), (1.0, -21...)`に変更されました。その後、さらに`[Ctrl+C]`で現在の選択範囲を**コピー**しています。
2026-08-12 15:26:38,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][left][down][tab],ユーザーはExcelシート内でキーボードを操作し、[left]キーで左に、[down]キーで下に移動し、さらに[tab]キーでセル移動を行いました。
2026-08-12 15:26:42,EXCEL.EXE,Copy/Paste,0812長期欠品管理表.xlsb - Excel,"Keys:[ctrl_l][shift][right][Ctrl+C][down][down][ctrl_l][shift][down][ctrl_l][Ctrl+V][ctrl_l][Ctrl+C], Cell:$I$5:$Z$10560, InitialCopyData:[#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	0	#N/A...], PastedValuePart1:((-2146826246, -2146826246, -2146826246, -2146826246, -2146826246, 0.0, -2146826246, -2...), ReCopyData:[#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	0	#N/A...], PastedValuePart2:((-2146826246, 48.0, 0.0, 0.0, 0.0, 0.0, 1.0, -2146826246, 1.0, 1.0, 2.0, -2146826246, '-', '-', '-'))",ユーザーは、Excelシート上で複数のセルを`Ctrl+Shift+Right`で選択し、`[#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	0	#N/A	#N/A	#N/A	#N/A	#N/A	-	-	-	-	-	#N/A  ...]`というデータを**Ctrl+Cでコピー**しました。その後、`down`キーで下に移動し、`Sheet:②長期欠品解除`の`セルI5からZ10560`の範囲に、このデータ（一部は`((-2146826246, 0.0, ...))`）を**Ctrl+Vで貼り付けました**。さらに、貼り付けた（またはその周辺の）大規模なデータ群（開始部分が`[#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	0	#N/A...]`で、最終的な値の一部が`((-2146826246, 48.0, 0.0, 0.0, 0.0, 0.0, 1.0, -2146826246, 1.0, 1.0, 2.0, -2146826246, '-', '-', '-'))`）を再び**Ctrl+Cでコピー**しました。
2026-08-12 15:26:52,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[down][left][left][left][left][left][left][left][left][left][left][left][left][left][left][left][left][left][left][left],ユーザーはExcelシート内でキーボードを操作し、[down]キーで下に1回、[left]キーで左に20回セル移動を行いました。
2026-08-12 15:26:59,EXCEL.EXE,KeyLog,,Keys:[tab][tab][tab][tab][tab][tab][tab][tab][tab][tab],ユーザーはExcelシート内でキーボードを操作し、[tab]キーを10回押下してセルを右に移動しました。
2026-08-12 15:27:19,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_r][ctrl_r],ユーザーはExcelシート内でキーボードの[Ctrl+R]キーを2回押下しました。（通常、これは右方向フィルダウンまたは再計算に関連する操作です）
2026-08-12 15:27:37,EXCEL.EXE,Copy/Paste,0812長期欠品管理表.xlsb - Excel,"Keys:[left][right][ctrl_l][shift][right][Ctrl+C][left][down][ctrl_l][down][down][right][up][ctrl_l][shift][up][up][down][down][ctrl_l][Ctrl+V][ctrl_l][Ctrl+C], Cell:$G$4:$T$2304, InitialCopyData:[#N/A	#N/A	#N/A	#N/A	#N/A	1	#N/A	#N/A...], PastedValuePart1:((-2146826246, -2146826246, -2146826246, -2146826246, -2146826246, 1.0, -2146826246, -2...), ReCopyData:[#N/A	#N/A	#N/A	#N/A	#N/A	1	#N/A	#N/A...], PastedValuePart2:((9996.0, 9.0, 'E', '蟹江', -2146826246, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, -2146826246, 0.0), (9996.0...))",ユーザーは、Excelシート上で複数のセルを`Ctrl+Shift+Right`で選択し、`[#N/A	#N/A	#N/A	#N/A	#N/A	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A  ...]`というデータを**Ctrl+Cでコピー**しました。その後、`down`キーなどで移動し、`Sheet:③社外サイト販売休止`の`セルG4からT2304`の範囲に、このデータ（一部は`((-2146826246, 1.0, ...))`）を**Ctrl+Vで貼り付けました**。さらに、貼り付けた（またはその周辺の）大規模なデータ群（開始部分が`[#N/A	#N/A	#N/A	#N/A	#N/A	1	#N/A	#N/A...]`で、最終的な値の一部が`((9996.0, 9.0, 'E', '蟹江', -2146826246, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, -2146826246, 0.0), (9996.0))`）を再び**Ctrl+Cでコピー**しました。
2026-08-12 15:27:46,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][down],ユーザーはExcelシート内でキーボードの[Ctrl]キーを複数回押下した後、[down]キーで下にセル移動を行いました。
2026-08-12 15:27:49,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab],ユーザーはExcelシート内でキーボードの[tab]キーを14回押下してセルを右に移動しました。
2026-08-12 15:28:00,excel.exe,WorkbookSave,0812長期欠品管理表.xlsb,"Keys:[ctrl_l][Ctrl+S]",ユーザーは、開いているExcelファイル`0812長期欠品管理表.xlsb`を、**Ctrl+Sを押下して保存**しました。
